Date,Unnamed: 0,level_0,index,Close,SP Daily Return,SP Trailing 4 Weeks Return,SP Trailing 1 Week Return,Cumulative Returns,CPIUS,MoM,YoY,RollingMean12,m2,m2_growth,MoMGrowthChange,meanvalue_x,OneYearYield,TenYield,spread,unemp_rate,unemp_growth,meanvalue_y,T10Y2Y,Inverted12months,Shiller_P/E,ConsumerConfidence,MoMConsumerConf,RollingConsConf,InflationExp,MoMInflationExp,RollingExpInfl,adjusted_value,composite_confidence_growth_yoy,MoMConfidence,RollingComp,housing_yoy,MoMRetail,RollingHousing,real_yield,detrendedm2,mom2diff,maxtight,TenYieldNorm,detrendedyield,detrendedshiller,ShillerOver,CPIDetrend,CPIDeviation,CPIGoalDev,CPIDev,CPIOver,Drawdown% 2,Drawdown% 7,Drawdown% 66,Drawdown% 132,Drawdown% 252,Forward Return,positive_ret,Forward lag_1,Forward lag_2,Forward lag_3,Forward lag_4,Forward lag_5,Forward lag_6,Forward lag_7,Forward lag_8,Forward lag_9,Forward lag_10,Anomaly,Combined Economy Score
2010-12-10,916,8073.0,5281.0,1240.4000244140625,0.0060016418605535,0.0161529381832687,0.0444284011710807,2.509903921439754,219.0,0.0032065964269354,0.0115473441108544,0.0182515794690495,8766.1,0.0486016411875882,0.0816298490733085,8728.025000000001,0.1150000020861625,3.2960000038146973,3.1810000017285347,9.8,0.0425531914893617,9.866666666666667,2.68,0.0,22.4,-0.0410764872521245,-0.4303543748997824,0.120766104467313,-0.0689655172413792,-inf,0.1127962114320796,98.0175577769731,-0.0013303024407282,-0.3551546547177594,98.31250290589156,-0.3418604651162791,0.4466095471236233,-0.0939284310300073,2.141265592729252,-1875.2576517870348,-0.0125322425318614,0.925747437689864,25.575348267871256,-8.746781374052759,-4.961599229843632,0.0,3.5976899356981312e-06,6.217636023061952e-07,0.0199964023100643,0.0135072193758734,0.02,0.0,-0.1281816985664415,-3.8302167712442343,-7.653175653606108,-15.696550175335831,0.0298053527980537,1.0,0.0351873918587328,0.0409397144726757,0.0436915950110377,0.0371434802404584,0.0412105839504319,0.0427587707645398,0.0655033271409792,0.0606351610924007,0.0581049133453721,0.0493929692347361,0.0458826837000767,82.33588178703954
2010-12-17,917,8078.0,5286.0,1243.9100341796875,0.0008368043854836,0.0547635072803052,0.0156241022408067,2.519836037529867,219.6,0.0027397260273971,0.011049723756906,0.0176089126088917,8804.2,0.0491057065573574,0.0103713651936909,8762.483333333334,0.1049999967217445,3.3299999237060547,3.22499992698431,9.8,0.0425531914893617,9.866666666666667,2.72,0.0,22.4,-0.0410764872521245,-0.4303543748997824,0.120766104467313,-0.0689655172413792,-inf,0.1127962114320796,98.0175577769731,-0.0013303024407282,-0.3551546547177594,98.31250290589156,-0.3418604651162791,0.4466095471236233,-0.0939284310300073,2.2250275480154498,-1846.6384353720696,-0.0081953718219924,0.925747437689864,25.85372708765442,-8.424396705961655,-4.963220102038505,0.0,-1.187121159958518e-06,5.4065746979628444e-06,0.0200011871211599,0.0135072193758734,0.02,0.0,-0.5112898181383893,-3.819408836665273,-7.631580264434803,-15.652258351258393,0.0469629224378211,1.0,0.033964549574506,0.033964549574506,0.0366799424671577,0.0274749720928024,0.0298053527980537,0.0351873918587328,0.0409397144726757,0.0436915950110377,0.0371434802404584,0.0412105839504319,0.0467276997584504,82.84802622743364
2010-12-24,918,8082.0,5290.0,1256.77001953125,-0.0016443283858672,0.0509249997834444,0.0148170883878604,2.5562253572063383,219.6,0.0027397260273971,0.011049723756906,0.0176089126088917,8804.2,0.0491057065573574,0.0103713651936909,8762.483333333334,0.1299999952316284,3.3929998874664307,3.2629998922348022,9.8,0.0425531914893617,9.866666666666667,2.74,0.0,22.4,-0.0410764872521245,-0.4303543748997824,0.120766104467313,-0.0689655172413792,-inf,0.1127962114320796,98.0175577769731,-0.0013303024407282,-0.3551546547177594,98.31250290589156,-0.3418604651162791,0.4466095471236233,-0.0939284310300073,2.2880275117758258,-1854.2230622400969,0.0135478674498603,0.925747437689864,26.028838248259397,-8.214080866710336,-4.964516799794399,0.0,-1.187121159960253e-06,5.406574697964579e-06,0.0200011871211599,0.0135072193758734,0.02,-0.1644328385867251,-0.1644328385867251,-3.7741103758701766,-6.400342422149919,-15.466621452565388,0.0229156707791038,1.0,0.0266061959779289,0.0305568800967914,0.0419593558609849,0.0469629224378211,0.033964549574506,0.033964549574506,0.0366799424671577,0.0274749720928024,0.0298053527980537,0.0351873918587328,0.0436869956205702,85.31227106693234
2011-01-07,919,8093.0,5300.0,1271.5,-0.0018447820630185,0.0409397144726757,0.0121889899176639,2.5979061176000813,219.6,0.0027397260273971,0.011049723756906,0.0176089126088917,8804.2,0.0491057065573574,0.0103713651936909,8762.483333333334,0.135000005364418,3.328000068664551,3.1930000633001328,9.4,-0.0408163265306122,9.866666666666667,2.74,0.0,22.4,-0.0410764872521245,-0.4303543748997824,0.120766104467313,-0.0689655172413792,-inf,0.1127962114320796,98.0175577769731,-0.0013303024407282,-0.3551546547177594,98.31250290589156,-0.3418604651162791,0.4466095471236233,-0.0939284310300073,2.223027692973946,-1875.080786127175,0.0092151513812321,0.925747437689864,26.78493480580052,-7.361171442891749,-4.968082718623116,0.0,-2.362976556699245e-05,2.7849219104996777e-05,0.0200236297655669,0.0135072193758734,0.02,-0.1844782063018506,-0.3963823370225234,-3.721721469020557,-6.311498453753163,-15.2519273101425,0.0354830428295891,1.0,0.0268768682620645,0.0290505635589251,0.0252856300590096,0.03971720889132,0.022450464372399,0.013145101635466,0.0326020683017975,0.0310844701608499,0.0273797382535607,0.0254202288367506,0.0376878731963205,84.45491366959715
2011-01-14,920,8098.0,5305.0,1293.239990234375,0.0073845425910101,0.033964549574506,0.0106755307156478,2.659422785992392,220.5,0.0040983606557376,0.0147261849976989,0.01651032994905,8836.9,0.0507235175915248,0.0329454792036785,8790.872972972973,0.1449999958276748,3.3329999446868896,3.187999948859215,9.4,-0.0408163265306122,9.866666666666667,2.76,0.0,22.4,-0.0410764872521245,-0.4303543748997824,0.120766104467313,-0.0689655172413792,-inf,0.1127962114320796,98.0175577769731,-0.0013303024407282,-0.3551546547177594,98.31250290589156,-0.3418604651162791,0.4466095471236233,-0.0939284310300073,1.8603814449169944,-1851.8615697122116,0.0129224074425557,0.925747437689864,27.21071884488967,-6.891381555494661,-4.969703590817989,0.0,1.1720823286784018e-05,7.501369748779692e-06,0.0199882791767132,0.0147261849976989,0.02,0.0,-0.3170313025345325,-3.6737195048395246,-6.230094102237993,-15.055211227403012,0.0378263352605159,1.0,0.033585853983413,0.0371838046691073,0.0402677730914056,0.0417380623586809,0.0354830428295891,0.0268768682620645,0.0290505635589251,0.0252856300590096,0.03971720889132,0.022450464372399,0.0360838705030233,80.3343631691404
2011-01-21,921,8101.0,5307.0,1281.9200439453125,-0.0101156548843771,0.0419593558609849,0.0166189459913241,2.627391245289032,220.5,0.0040983606557376,0.0147261849976989,0.01651032994905,8836.9,0.0507235175915248,0.0329454792036785,8790.872972972973,0.1550000011920929,3.336999893188477,3.181999891996384,9.4,-0.0408163265306122,9.866666666666667,2.77,0.0,22.4,-0.0410764872521245,-0.4303543748997824,0.120766104467313,-0.0689655172413792,-inf,0.1127962114320796,98.0175577769731,-0.0013303024407282,-0.3551546547177594,98.31250290589156,-0.3418604651162791,0.4466095471236233,-0.0939284310300073,1.864381393418581,-1857.550039863232,0.0293619381042624,0.925747437689864,27.5103268456284,-6.565370045771168,-4.970676114134911,0.0,1.1720823286784018e-05,7.501369748779692e-06,0.0199882791767132,0.0147261849976989,0.02,-1.0115654884377163,-1.0115654884377163,-3.66866990850241,-6.221530721087881,-15.03451755730429,0.0456424798426209,1.0,0.0318913423228475,0.0268859761481308,0.0378263352605159,0.033585853983413,0.0371838046691073,0.0402677730914056,0.0417380623586809,0.0354830428295891,0.0268768682620645,0.0290505635589251,0.0359338786067773,80.91658486581855
2011-02-04,922,8113.0,5319.0,1310.8699951171875,0.0028842625672607,0.0290505635589251,0.0123297458237876,2.7093096144793694,220.5,0.0040983606557376,0.0147261849976989,0.01651032994905,8836.9,0.0507235175915248,0.0329454792036785,8790.872972972973,0.1449999958276748,3.651999950408936,3.5069999545812607,9.0,-0.0322580645161291,9.1,2.91,0.0,23.49,0.0275862068965517,-0.5573070607553345,0.0928303912730671,0.1999999999999999,0.8000000000000025,0.1052535775202773,98.5482365180611,0.002065844678619,0.6424800903866301,98.3397221421192,-0.0380116959064327,-0.7923976608187135,-0.1044766633708733,2.17938145063904,-1880.3039204673169,0.0168451549220378,0.925747437689864,28.63667554339908,-5.3334073120614285,-3.884566207402603,0.0,1.1720823286784018e-05,7.501369748779692e-06,0.0199882791767132,0.0147261849976989,0.02,0.0,-1.769822585657206,-3.624311330840841,-6.146305023342326,-14.852732378669304,0.0023181312473952,1.0,0.0131285282796889,0.0178802265954569,0.0173544819875295,0.0234968668516939,0.0212997913173904,0.0179310982411684,0.011555260501523,0.0128289013605396,0.0250048439091303,0.0490134812626752,0.0266198302333818,78.56838988131013
2011-02-11,923,8118.0,5324.0,1329.1500244140625,0.0055073716203306,0.0371838046691073,0.0109208770869668,2.761035787689857,220.5,0.0040983606557376,0.0147261849976989,0.01651032994905,8837.0,0.0441800285947229,-0.1290030602667672,8825.27,0.1099999994039535,3.6459999084472656,3.535999909043312,9.0,-0.0322580645161291,9.1,2.79,0.0,23.49,0.0275862068965517,-0.5573070607553345,0.0928303912730671,0.1999999999999999,0.8000000000000025,0.1052535775202773,98.5482365180611,0.002065844678619,0.6424800903866301,98.3397221421192,-0.0380116959064327,-0.7923976608187135,-0.1044766633708733,2.17338140867737,-1889.684704052352,0.0168564710435497,0.925747437689864,29.20818563217328,-4.717891374979292,-3.886187079597473,0.0,2.9998761182431152e-05,2.5779307644426825e-05,0.0199700012388175,0.0147261849976989,0.02,0.0,-0.2776166225386528,-1.7454819106981496,-3.574465552642873,-14.64846019115578,-0.0192757083244718,0.0,-0.0125673607932383,-0.0222411515677479,0.0007353554961671,0.0083531938427627,0.0023181312473952,0.0131285282796889,0.0178802265954569,0.0173544819875295,0.0234968668516939,0.0212997913173904,0.032836424902643,78.14694747426259
2011-02-18,924,8122.0,5328.0,1340.4300537109375,0.0030756911421465,0.0318913423228475,0.0130926779285449,2.7929543770834355,221.2,0.0031746031746031,0.0170114942528734,0.0157256577892985,8837.0,0.0441800285947229,-0.1290030602667672,8825.27,0.0900000035762786,3.5739998817443848,3.483999878168106,9.0,-0.0322580645161291,9.1,2.78,0.0,23.49,0.0275862068965517,-0.5573070607553345,0.0928303912730671,0.1999999999999999,0.8000000000000025,0.1052535775202773,98.5482365180611,0.002065844678619,0.6424800903866301,98.3397221421192,-0.0380116959064327,-0.7923976608187135,-0.1044766633708733,1.8728504564570445,-1897.2693309203787,0.0208157214163087,0.925747437689864,29.701855209670807,-4.189017118835412,-3.8874837773533706,0.0,5.197288863603364e-05,4.775343509802931e-05,0.0199480271113639,0.0170114942528734,0.02,0.0,-0.3215338623231834,-1.7307932762294345,-3.5443855973010354,-14.525190006596056,-0.0427367603919673,0.0,-0.0408807453733587,-0.0566229918094182,-0.0355716273019799,-0.0192757083244718,-0.0125673607932383,-0.0222411515677479,0.0007353554961671,0.0083531938427627,0.0023181312473952,0.0131285282796889,0.0312589550186834,72.2302010950024
2011-03-04,925,8133.0,5338.0,1321.1500244140625,-0.0073780374502926,0.0178802265954569,0.0118059584539245,2.73839854904196,221.2,0.0031746031746031,0.0170114942528734,0.0157256577892985,8837.0,0.0441800285947229,-0.1290030602667672,8825.27,0.1099999994039535,3.492000102996826,3.3820001035928726,8.9,-0.0219780219780219,9.1,2.81,0.0,22.9,-0.0026881720430107,-1.0974462365591395,0.0746325207269992,0.2142857142857144,0.0714285714285722,0.1003834476501475,98.6613121537886,0.0014951983475983,-0.2762290587122583,98.35199697471847,-0.0809061488673139,1.128454070201646,-0.1112188424431495,1.7908506777094857,-1918.1270548074567,0.0077193008548093,0.925747437689864,31.058727007835884,-2.735332454392875,-4.481049696182087,0.0,5.197288863603364e-05,4.775343509802931e-05,0.0199480271113639,0.0170114942528734,0.02,-0.7378037450292599,-1.5695331305936016,-2.748306707418275,-3.537576743297408,-14.497286750752458,0.0088710369651794,1.0,0.0010819654148932,0.0132906479679515,0.0167875302937776,-0.0058618989079508,-0.0073416245724725,0.0058954700146385,0.0017286291291278,-0.013607540549981,-0.0366639041230736,-0.031370565522394,0.0256025009729071,69.54001363369221
2011-03-11,926,8138.0,5343.0,1304.280029296875,0.0070805136621838,-0.0222411515677479,-0.0085889255246128,2.6906622858598817,221.2,0.0031746031746031,0.0170114942528734,0.0157256577892985,8890.1,0.043598201603531,-0.0131694570985726,8876.34,0.0700000002980232,3.3929998874664307,3.3229998871684074,8.9,-0.0219780219780219,9.1,2.76,0.0,22.9,-0.0026881720430107,-1.0974462365591395,0.0746325207269992,0.2142857142857144,0.0714285714285722,0.1003834476501475,98.6613121537886,0.0014951983475983,-0.2762290587122583,98.35199697471847,-0.0809061488673139,1.128454070201646,-0.1112188424431495,1.6918504621790902,-1874.507838392492,0.0137101463754163,0.925747437689864,31.644150089688257,-2.10590352423257,-4.482670568376957,0.0,5.668496852154377e-05,5.246551498353944e-05,0.0199433150314784,0.0170114942528734,0.02,0.0,-2.6942745622291078,-3.566617081463284,-3.566617081463284,-14.497286750752458,0.015472085125388,1.0,0.0255268347612775,0.0102195345788504,0.0103796986964488,0.0171738681780757,0.0088710369651794,0.0010819654148932,0.0132906479679515,0.0167875302937776,-0.0058618989079508,-0.0073416245724725,0.0278313025479192,69.83943997710229
2011-03-18,927,8142.0,5347.0,1273.719970703125,0.0133982287528573,-0.0566229918094182,-0.0406448213547809,2.604187868424828,221.9,0.0031645569620253,0.0211688909341922,0.0156875066772873,8890.1,0.043598201603531,-0.0131694570985726,8876.34,0.0700000002980232,3.247999906539917,3.1779999062418938,8.9,-0.0219780219780219,9.1,2.65,0.0,22.9,-0.0026881720430107,-1.0974462365591395,0.0746325207269992,0.2142857142857144,0.0714285714285722,0.1003834476501475,98.6613121537886,0.0014951983475983,-0.2762290587122583,98.35199697471847,-0.0809061488673139,1.128454070201646,-0.1112188424431495,1.1311108131206895,-1882.0924652605208,0.0137101463754163,0.925747437689864,32.01488203760279,-1.6999668976716862,-4.483967266132854,0.0,9.665993661114868e-05,9.244048307314435e-05,0.0199033400633888,0.0211688909341922,0.0211688909341922,0.0,-4.783261898623253,-6.413206473259529,-6.413206473259529,-14.497286750752458,0.0360833496097587,1.0,0.0458596002995619,0.025384819978975,0.0137073097836752,0.015472085125388,0.0255268347612775,0.0102195345788504,0.0103796986964488,0.0171738681780757,0.0088710369651794,0.0010819654148932,0.0389647229798151,59.50555547507075
2011-03-25,928,8146.0,5351.0,1297.5400390625,0.0029139796674342,-0.0366639041230736,-0.0080580929934893,2.6715904399323755,221.9,0.0031645569620253,0.0211688909341922,0.0156875066772873,8890.1,0.043598201603531,-0.0131694570985726,8876.34,0.0850000008940696,3.3480000495910645,3.263000048696995,8.9,-0.0219780219780219,9.1,2.67,0.0,22.9,-0.0026881720430107,-1.0974462365591395,0.0746325207269992,0.2142857142857144,0.0714285714285722,0.1003834476501475,98.6613121537886,0.0014951983475983,-0.2762290587122583,98.35199697471847,-0.0809061488673139,1.128454070201646,-0.1112188424431495,1.231110956171837,-1889.6770921285497,0.0182554169397395,0.925747437689864,32.34075678535137,-1.338887471276756,-4.485263963888752,0.0,9.665993661114868e-05,9.244048307314435e-05,0.0199033400633888,0.0211688909341922,0.0211688909341922,0.0,-1.9247054129295924,-6.413206473259529,-6.413206473259529,-14.497286750752458,0.0282816615533956,1.0,0.0282816615533956,0.0109675058001681,0.0202703656966001,0.0360833496097587,0.0458596002995619,0.025384819978975,0.0137073097836752,0.015472085125388,0.0255268347612775,0.0102195345788504,0.0242482771583498,58.494530273883726
2011-04-01,929,8153.0,5358.0,1332.4100341796875,0.0049629879721382,0.0132906479679515,0.0247802438141622,2.770260490072221,221.9,0.0031645569620253,0.0211688909341922,0.0156875066772873,8890.1,0.043598201603531,-0.0131694570985726,8876.34,0.0549999997019767,3.450999975204468,3.395999975502491,8.8,-0.0222222222222221,8.9,2.66,0.0,23.14,0.0529891304347827,-20.711956521739182,0.0534414136273519,0.2592592592592591,0.209876543209875,0.0869006666235068,98.6100821558109,0.0003903900776058,-0.7389041539318579,98.35520375595836,-0.1883116883116883,1.327532467532467,-0.1197403654305478,1.3341108817852405,-1902.9501891475973,0.0182554169397395,0.925747437689864,33.07370501698417,-0.5443310520128435,-4.2475331849615685,0.0,9.665993661114868e-05,9.244048307314435e-05,0.0199033400633888,0.0211688909341922,0.0211688909341922,0.0,-0.2709456795781038,-6.413206473259529,-6.413206473259529,-14.497286750752458,0.0266927251770268,1.0,0.0266137468011062,0.0311041357583579,0.0347049624916468,0.0254528392171069,0.0195393958374396,0.0307042284792204,0.0282816615533956,0.0282816615533956,0.0109675058001681,0.0202703656966001,0.0200529535921022,57.51169161543592
2011-04-08,930,8154.0,5359.0,1332.8699951171875,0.0003452097520288,0.0010819654148932,0.0268739260966324,2.771562020761083,221.9,0.0031645569620253,0.0211688909341922,0.0156875066772873,8890.1,0.043598201603531,-0.0131694570985726,8876.34,0.0350000001490116,3.430999994277954,3.3959999941289425,8.8,-0.0222222222222221,8.9,2.68,0.0,23.14,0.0529891304347827,-20.711956521739182,0.0534414136273519,0.2592592592592591,0.209876543209875,0.0869006666235068,98.6100821558109,0.0003903900776058,-0.7389041539318579,98.35520375595836,-0.1883116883116883,1.327532467532467,-0.1197403654305478,1.3141109008587266,-1904.8463458646056,0.0198055497180948,0.925747437689864,33.16629806325591,-0.442936836079518,-4.247857359400545,0.0,9.665993661114868e-05,9.244048307314435e-05,0.0199033400633888,0.0211688909341922,0.0211688909341922,0.0,-0.270852178764636,-6.413206473259529,-6.413206473259529,-14.497286750752458,0.0181700529990416,1.0,0.0266927251770268,0.0266137468011062,0.0311041357583579,0.0347049624916468,0.0254528392171069,0.0195393958374396,0.0307042284792204,0.0282816615533956,0.0282816615533956,0.0109675058001681,0.0222988782475285,56.54776960704661
2011-04-15,931,8163.0,5368.0,1319.6800537109375,0.0039254131569084,0.0458596002995619,-0.0135896575082405,2.7342390393404505,223.0,0.0049571879224876,0.0257589696412143,0.0159125188532709,8913.5,0.0471564008881473,0.0816134416959102,8916.416216216217,0.0599999986588954,3.4100000858306885,3.350000087171793,8.8,-0.0222222222222221,8.9,2.72,0.0,23.14,0.0529891304347827,-20.711956521739182,0.0534414136273519,0.2592592592592591,0.209876543209875,0.0869006666235068,98.6100821558109,0.0003903900776058,-0.7389041539318579,98.35520375595836,-0.1883116883116883,1.327532467532467,-0.1197403654305478,0.8341031217092505,-1898.51175631767,0.0224342330713991,0.925747437689864,33.924793373264684,0.3947690008835494,-4.250774929351312,0.0,0.0001366502454842,0.0001324307919462,0.0198633497545157,0.0257589696412143,0.0257589696412143,0.0,-1.4510558934115847,-6.413206473259529,-6.413206473259529,-13.715460857896128,0.0113729353298146,1.0,0.0177722208018151,0.0262448935725732,0.0133035317313143,0.0218270170800269,0.0095837520553152,0.003489159420968,0.0018534557184477,0.0108412307462923,0.0181700529990416,0.0266927251770268,0.0178581863886397,47.26824485202823
2011-04-22,932,8167.0,5372.0,1337.3800048828125,0.005276781930114,0.0282816615533956,0.004454664231515,2.784323791682181,223.0,0.0049571879224876,0.0257589696412143,0.0159125188532709,8913.5,0.0471564008881473,0.0816134416959102,8916.416216216217,0.0450000017881393,3.400000095367432,3.3550000935792923,8.8,-0.0222222222222221,8.9,2.74,0.0,23.14,0.0529891304347827,-20.711956521739182,0.0534414136273519,0.2592592592592591,0.209876543209875,0.0869006666235068,98.6100821558109,0.0003903900776058,-0.7389041539318579,98.35520375595836,-0.1883116883116883,1.327532467532467,-0.1197403654305478,0.8241031312459937,-1906.0963831856952,0.0165467534651337,0.925747437689864,34.17342726210884,0.6786075683740478,-4.25207162710721,0.0,0.0001366502454842,0.0001324307919462,0.0198633497545157,0.0257589696412143,0.0257589696412143,0.0,-1.0872032638004083,-6.413206473259529,-6.413206473259529,-11.101185082119168,0.0021874035687556,1.0,0.0236016368667191,0.0272308247878478,0.0070471071618167,0.0113729353298146,0.0177722208018151,0.0262448935725732,0.0133035317313143,0.0218270170800269,0.0095837520553152,0.003489159420968,0.0148681160099326,46.18478331943992
2011-05-06,933,8178.0,5382.0,1340.199951171875,0.0038199203649145,0.0018534557184477,-0.0090110260506185,2.792303266322152,223.0,0.0049571879224876,0.0257589696412143,0.0159125188532709,8913.5,0.0471564008881473,0.0816134416959102,8916.416216216217,0.0049999998882412,3.157000064849853,3.152000064961612,9.0,0.0,9.05,2.62,0.0,23.14,0.0529891304347827,-20.711956521739182,0.0534414136273519,0.2592592592592591,0.209876543209875,0.0869006666235068,98.6100821558109,0.0003903900776058,-0.7389041539318579,98.35520375595836,-0.1883116883116883,1.327532467532467,-0.1197403654305478,0.5811031007284155,-1926.9541070727737,0.0241503855262461,0.925747437689864,34.4617610547603,1.0637542273029794,-4.255637545935926,0.0,0.0001366502454842,0.0001324307919462,0.0198633497545157,0.0257589696412143,0.0257589696412143,0.0,-2.0907744935788672,-6.316322541493173,-6.316322541493173,-6.961667463245118,-0.0366488896227795,0.0,-0.0350027565755763,-0.0321977074406633,-0.0342853637762107,-0.013500952895223,-0.0215953231981326,-0.0221073809198577,-0.0221073809198577,-0.0198702678997767,-0.0142070553852274,-0.0149620973041075,0.0179410972452459,47.28209095888866
2011-05-13,934,8183.0,5387.0,1337.77001953125,-0.0080673300603242,0.0262448935725732,-0.0058748733851857,2.785427398516289,224.1,0.0049327354260089,0.0308187672493098,0.0166393452887544,8945.7,0.0549423335456027,0.1651087129385313,8966.071111111112,0.0199999995529651,3.187000036239624,3.167000036686659,9.0,0.0,9.05,2.61,0.0,23.14,0.0529891304347827,-20.711956521739182,0.0534414136273519,0.2592592592592591,0.209876543209875,0.0869006666235068,98.6100821558109,0.0003903900776058,-0.7389041539318579,98.35520375595836,-0.1883116883116883,1.327532467532467,-0.1197403654305478,0.1051233113086365,-1904.234890657808,0.0277563740242516,0.925747437689864,34.31543529551155,0.9614343163621584,-4.257258418130796,0.0,0.0001900869566577,0.0001858675031197,0.0198099130433422,0.0308187672493098,0.0308187672493098,-0.8067330060324176,-1.428719838494026,-6.316322541493173,-6.316322541493173,-6.961667463245118,-0.0569607140241965,0.0,-0.0529774513546495,-0.0502225474248405,-0.0495658279661769,-0.0412326606319489,-0.0366488896227795,-0.0350027565755763,-0.0321977074406633,-0.0342853637762107,-0.013500952895223,-0.0215953231981326,0.0193093952048732,32.33909247848543
2011-05-20,935,8187.0,5391.0,1343.5999755859375,0.0021779408643529,0.0272308247878478,-0.0041669961069229,2.8019241618308777,224.1,0.0049327354260089,0.0308187672493098,0.0166393452887544,8945.7,0.0549423335456027,0.1651087129385313,8966.071111111112,0.0399999991059303,3.1710000038146973,3.131000004708767,9.0,0.0,9.05,2.62,0.0,23.14,0.0529891304347827,-20.711956521739182,0.0534414136273519,0.2592592592592591,0.209876543209875,0.0869006666235068,98.6100821558109,0.0003903900776058,-0.7389041539318579,98.35520375595836,-0.1883116883116883,1.327532467532467,-0.1197403654305478,0.0891232788837097,-1911.819517525837,0.0354105642233921,0.925747437689864,34.2139667936202,0.8951704931171633,-4.258555115886693,0.0,0.0001900869566577,0.0001858675031197,0.0198099130433422,0.0308187672493098,0.0308187672493098,0.0,-1.4584987646337968,-6.316322541493173,-6.316322541493173,-6.961667463245118,-0.0516007182470197,0.0,-0.0461556733147153,-0.0481770390977226,-0.0373008990226489,-0.0569607140241965,-0.0529774513546495,-0.0502225474248405,-0.0495658279661769,-0.0412326606319489,-0.0366488896227795,-0.0350027565755763,0.021219733004938,33.002110050756336
2011-05-27,936,8191.0,5395.0,1320.469970703125,0.0031831687125787,-0.0142070553852274,-0.0160640393495326,2.7364742317734727,224.1,0.0049327354260089,0.0308187672493098,0.0166393452887544,8945.7,0.0549423335456027,0.1651087129385313,8966.071111111112,0.0450000017881393,3.128999948501587,3.083999946713448,9.0,0.0,9.05,2.59,0.0,23.14,0.0529891304347827,-20.711956521739182,0.0534414136273519,0.2592592592592591,0.209876543209875,0.0869006666235068,98.6100821558109,0.0003903900776058,-0.7389041539318579,98.35520375595836,-0.1883116883116883,1.327532467532467,-0.1197403654305478,0.0471232235705993,-1919.4041443938656,0.0354105642233921,0.925747437689864,34.09354784697932,0.8099562251226331,-4.259851813642591,0.0,0.0001900869566577,0.0001858675031197,0.0198099130433422,0.0308187672493098,0.0308187672493098,0.0,-2.0333392963295047,-5.433369263661619,-6.316322541493173,-6.961667463245118,-0.024903537672288,0.0,-0.0229472210394934,-0.0283138444928601,-0.048556111506272,-0.0516007182470197,-0.0461556733147153,-0.0481770390977226,-0.0373008990226489,-0.0569607140241965,-0.0529774513546495,-0.0502225474248405,0.0216767620386512,33.429366941702845
2011-06-03,937,8198.0,5401.0,1300.1600341796875,-0.0097338094634201,-0.0321977074406633,-0.0033628014357069,2.6790041217728877,224.1,0.0049327354260089,0.0308187672493098,0.0166393452887544,8945.7,0.0549423335456027,0.1651087129385313,8966.071111111112,0.0299999993294477,2.996999979019165,2.9669999796897173,9.1,0.0,9.05,2.57,0.0,22.1,-0.033240997229917,-0.5989282957177222,0.0109704031414908,0.586206896551724,-0.1669691470054446,0.1622503595019353,98.2947062048292,-0.0025603244572039,0.1866867826862646,98.31645562660266,-0.3591269841269841,0.3297404547404545,-0.2210330771529118,-0.0848767459118224,-1932.6772414129157,0.0165605488066322,0.925747437689864,33.81828744829768,0.5963040140721034,-5.302121034715409,0.0,0.0001900869566577,0.0001858675031197,0.0198099130433422,0.0308187672493098,0.0308187672493098,-0.9733809463420184,-3.3481949618679985,-4.762354493136639,-6.316322541493173,-6.961667463245118,0.0203589682178699,1.0,0.0046327378906116,0.0046327378906116,-0.0280924162681296,-0.0258657743761659,-0.0343896143407053,-0.0393950795439527,-0.024903537672288,-0.0229472210394934,-0.0283138444928601,-0.048556111506272,0.0437861950733713,32.67777148256027
2011-06-10,938,8202.0,5405.0,1289.0,0.0073774898980705,-0.0495658279661769,-0.0387197941082526,2.647425077142353,224.1,0.0049327354260089,0.0308187672493098,0.0166393452887544,8945.7,0.0549423335456027,0.1651087129385313,8966.071111111112,0.0399999991059303,2.997999906539917,2.9579999074339867,9.1,0.0,9.05,2.58,0.0,22.1,-0.033240997229917,-0.5989282957177222,0.0109704031414908,0.586206896551724,-0.1669691470054446,0.1622503595019353,98.2947062048292,-0.0025603244572039,0.1866867826862646,98.31645562660266,-0.3591269841269841,0.3297404547404545,-0.2210330771529118,-0.0838768183910705,-1940.2618682809425,0.0165605488066322,0.925747437689864,33.65552995583722,0.4687512002579908,-5.303417732471306,0.0,0.0001547363678039,0.0001505169142659,0.019845263632196,0.0308187672493098,0.0308187672493098,0.0,-2.6617465242626053,-6.163780528208948,-6.316322541493173,-6.316322541493173,0.0502047479545235,1.0,0.0531386931766999,0.0412464331660857,0.0290117906346223,0.0203589682178699,0.0046327378906116,0.0046327378906116,-0.0280924162681296,-0.0258657743761659,-0.0343896143407053,-0.0393950795439527,0.0435718779749461,33.037564698369245
