,Date,SP Trailing 4 Weeks Return,Forward Return,SP Trailing 1 Week Return,MoMGrowthChange,unemp_rate,T10Y2Y,mom2diff,maxtight,ShillerOver,CPIDev,CPIOver,detrendedyield,Drawdown% 252,Drawdown% 132,Drawdown% 66,Drawdown% 7,Drawdown% 2,RollingConsConf,RollingExpInfl,RollingHousing,Anomaly,Preds
489,1992-03-13,-0.0238543959885788,0.0005913419981775,-0.021702776608005,0.0033070088346542,7.3,1.85,0.0048973434302652,0.1490312957250234,0.3363650942766902,0.0339622641509433,0.0339622641509433,-4.539645705946128,-5.273665665515238,-5.273665665515238,-4.011686861223818,-0.7372999808294806,0.0,-0.0599999685854858,-0.1488571514643218,-0.0709642422016215,0.0094546488960264,-0.007768876
490,1992-03-20,0.0037720521003954,0.0009272935435136,0.0071517438122574,0.0033070088346542,7.3,1.78,0.0084525758129885,0.1490312957250234,0.3282601680529993,0.0339622641509433,0.0339622641509433,-4.5199313728569805,-5.273665665515238,-5.273665665515238,-4.011686861223818,-0.1045447820430498,0.0,-0.0599999685854858,-0.1488571514643218,-0.0709642422016215,0.0084549649212608,-0.018754024
491,1992-03-27,-0.0180330339277434,0.0014466407018585,-0.0041994269180426,0.0033070088346542,7.3,1.86,0.0084525758129885,0.1490312957250234,0.3201552418293083,0.0339622641509433,0.0339622641509433,-4.462653716894216,-5.273665665515238,-5.273665665515238,-4.10437756127867,-1.8964230548178227,-1.0689907095946982,-0.0599999685854858,-0.1488571514643218,-0.0709642422016215,0.0073780324698411,-0.016916163
492,1992-04-03,-0.0215718048076759,0.0409737919153789,-0.0204950224582741,0.0033070088346542,7.3,2.05,-0.0045555035431839,0.1490312957250234,0.0,0.0339622641509433,0.0339622641509433,-4.421767326133896,-5.273665665515238,-5.273665665515238,-4.817356166771022,-1.8045372470698304,0.0,0.0066954054556746,-0.239845758795003,0.0969731676489837,0.0100524195723457,-0.0025528213
493,1992-04-10,-0.0083904268027167,0.0445536514908551,-0.0075552720516318,0.0033070088346542,7.3,2.21,-0.0045555035431839,0.1490312957250234,0.0,0.0318991097922847,0.0318991097922847,-4.375417191161574,-6.243313377755726,-6.243313377755726,-6.243313377755726,-2.7342874424969112,0.0,0.0066954054556746,-0.239845758795003,0.0969731676489837,0.0113177229890581,0.01683306
494,1992-04-17,0.0163582509563098,-0.0148698050820547,0.0263566718556353,-0.207353414780443,7.3,2.11,-0.0042407558262471,0.1490312957250234,0.0,0.0318991097922847,0.0318991097922847,-4.35418198699157,-6.243313377755726,-6.243313377755726,-5.815782410228657,-0.0576511566923103,-0.0576511566923103,0.0066954054556746,-0.239845758795003,0.0969731676489837,0.0116066252999884,-0.0009307964
495,1992-04-24,0.0168398258614679,0.0150909419082736,0.0451690978661614,-0.207353414780443,7.3,2.14,-0.0042407558262471,0.1490312957250234,0.0,0.0318991097922847,0.0318991097922847,-4.329222023783608,-6.243313377755726,-6.243313377755726,-5.651353551973669,-1.4653613244458863,-1.408522197092468,0.0066954054556746,-0.239845758795003,0.0969731676489837,0.0093755024884305,-0.014435633
496,1992-05-01,0.0278927139575606,0.0056632739289208,0.0114317806507282,-0.207353414780443,7.3,2.23,-0.0042407558262471,0.1490312957250234,0.1696306107108576,0.0318991097922847,0.0318991097922847,-4.094992323343249,-6.243313377755726,-6.243313377755726,-5.4251683211257165,-0.7591261124997261,-0.5832060143492552,-0.0011361696266594,-0.2485135174627617,0.1144254100074174,0.013256995988522,-0.017365102
497,1992-05-08,0.0446917767523302,-0.0059877857770985,0.0164748380466961,-0.207353414780443,7.2,2.12,-0.0084989707594811,0.1490312957250234,0.1615256844871666,0.0318991097922847,0.0318991097922847,-3.962588151899155,-6.243313377755726,-6.243313377755726,-5.4251683211257165,-0.580464226446269,0.0,-0.0011361696266594,-0.2485135174627617,0.1144254100074174,0.0128495384840183,-0.017470364
498,1992-05-15,0.0018186667313933,-0.0068984024845446,-0.0088762636070413,-0.1332878779449836,7.2,2.17,-0.0100261065247142,0.1490312957250234,0.1534207582634756,0.0318991097922847,0.0318991097922847,-3.8342817234810767,-6.243313377755726,-6.243313377755726,-4.982199476703993,-2.007215009319569,-0.7382529414736783,-0.0011361696266594,-0.2485135174627617,0.1144254100074174,0.0103468566111455,-0.0089273425
499,1992-05-22,0.0068080538823926,-0.0222976540740112,-0.0088640187505435,-0.1332878779449836,7.2,2.11,-0.0133939377650218,0.1490312957250234,0.1453158320397847,0.0318991097922847,0.0318991097922847,-3.6451911895543754,-6.243313377755726,-6.243313377755726,-4.982199476703993,-0.905442048630524,0.0,-0.0011361696266594,-0.2485135174627617,0.1144254100074174,0.0105337054750768,-0.0051140795
500,1992-05-29,0.0186502533695327,-0.0154327761355849,0.0095201005281453,-0.1332878779449836,7.2,2.14,-0.0133939377650218,0.1490312957250234,0.1372109058160937,0.0318991097922847,0.0318991097922847,-3.402146100118074,-6.243313377755726,-6.243313377755726,-4.384813623197706,-0.6262862726695947,-0.3335374966241292,-0.0011361696266594,-0.2485135174627617,0.1144254100074174,0.0116734170248886,-0.010907029
501,1992-06-05,-0.0085883950765699,0.001403442284664,0.0044967455507838,-0.1332878779449836,7.5,2.18,-0.0187039886747317,0.1490312957250234,0.0,0.0318991097922847,0.0318991097922847,-3.1884686521044543,-6.243313377755726,-6.243313377755726,-4.014430018639139,-0.9681232076498568,0.0,0.0049159779613779,-0.2444625915368358,0.1258865580834651,0.0116252963953309,-0.0076336535
502,1992-06-12,-0.0173917716095551,0.0142281078056514,-0.0107618191222037,-0.1040767747724674,7.5,2.23,-0.0185309882706317,0.1490312957250234,0.0,0.0318991097922847,0.0318991097922847,-3.071772826686044,-6.243313377755726,-6.243313377755726,-4.014430018639139,-1.5067260377271594,0.0,0.0049159779613779,-0.2444625915368358,0.1258865580834651,0.0121828412360007,0.000932042
503,1992-06-19,-0.0370103605995245,0.0318984657259873,-0.0221918893764203,-0.1040767747724674,7.5,2.24,-0.0160805321787531,0.1490312957250234,0.0,0.0318991097922847,0.0318991097922847,-3.0131292672367493,-6.243313377755726,-6.243313377755726,-4.188869313093776,-2.274005434090951,0.0,0.0049159779613779,-0.2444625915368358,0.1258865580834651,0.01312327226052,0.016381962
504,1992-06-26,-0.0282144510156853,0.0249956548721863,-0.0087906361504375,-0.1040767747724674,7.5,2.25,-0.0160805321787531,0.1490312957250234,0.0,0.0318991097922847,0.0318991097922847,-3.000990777787649,-6.243313377755726,-6.243313377755726,-4.188869313093776,-2.274005434090951,-0.0668911542269758,0.0049159779613779,-0.2444625915368358,0.1258865580834651,0.01253370178368,0.023638181
505,1992-07-03,-0.0014993835965837,0.0323481741739473,0.0235002754828019,-0.1040767747724674,7.8,2.38,-0.0186714349406198,0.1490312957250234,0.0566862746976433,0.0318991097922847,0.0318991097922847,-3.0351677885763024,-6.243313377755726,-6.243313377755726,-4.188869313093776,-0.2688470877769148,0.0,0.0171872981511726,-0.2424859944463867,0.1345033861779408,0.017528226672993,0.0070672813
506,1992-07-10,0.0101692763316634,0.0115769098622227,0.0129359038326897,-0.1040767747724674,7.8,2.55,-0.0186714349406198,0.1490312957250234,0.0485813484739523,0.0318991097922847,0.0318991097922847,-3.1540961114155266,-6.243313377755726,-6.243313377755726,-4.188869313093776,-1.128742639258993,0.0,0.0171872981511726,-0.2424859944463867,0.1345033861779408,0.0194945524159906,0.00015737582
507,1992-07-17,0.0225803317381461,0.0123189335867828,0.0204809971840078,-0.1910755555259347,7.8,2.63,-0.0214719506797003,0.1490312957250234,0.0404764222502613,0.0318991097922847,0.0318991097922847,-3.298977186695211,-6.243313377755726,-5.815782410228657,-4.188869313093776,-0.493199960428269,-0.4598393898647934,0.0171872981511726,-0.2424859944463867,0.1345033861779408,0.0234801479947288,-0.01154372
508,1992-07-24,0.0198989650958043,-0.0021380098876655,-0.013407408067694,-0.1910755555259347,7.8,2.48,-0.0177770079309809,0.1490312957250234,0.0323714960265704,0.0318991097922847,0.0318991097922847,-3.448639087010129,-6.243313377755726,-5.407537912708158,-4.188869313093776,-1.5830856286504755,-0.1164775005800547,0.0171872981511726,-0.2424859944463867,0.1345033861779408,0.0172051221954512,-0.0055692503
509,1992-07-31,0.0386631994240738,-0.0239975316018911,0.0245553060284013,-0.1910755555259347,7.8,2.3,-0.0177770079309809,0.0181818011050051,0.0242665698028794,0.0318991097922847,0.0318991097922847,-3.684355023796805,-6.192685118887339,-5.334623261745808,-4.132387056506476,-0.1272902661937728,0.0,0.0171872981511726,-0.2424859944463867,0.1345033861779408,0.0171417663623095,-0.013172639
510,1992-08-07,0.0251291741963268,-0.0083454428212437,0.0073529589121501,-0.1910755555259347,7.7,2.39,-0.0114705503797658,0.0,0.0161616435791884,0.0318991097922847,0.0318991097922847,-3.973342531783338,-6.179865261470583,-5.323579730825899,-4.123832348518226,-1.460865112935285,-0.4065696925669064,0.0171872981511726,-0.2424859944463867,0.1345033861779408,0.0154714830683517,-0.010414311
511,1992-08-14,0.0015104408381527,0.0180498834870412,-0.0156234673251337,0.1166602985578859,7.7,2.39,-0.0125987452432028,0.0108024955949592,0.0080567173554975,0.0318991097922847,0.0318991097922847,-4.3149185615270085,-6.179865261470583,-4.904845158233885,-3.843891053343555,-0.6799936699552086,0.0,0.0171872981511726,-0.2424859944463867,0.1345033861779408,0.0188761296102724,-0.008645418
512,1992-08-21,0.0178376298164906,0.0092765380199431,-0.0015277730727719,0.1166602985578859,7.7,2.4,-0.0061274106235966,0.0108359398216747,0.0,0.0318991097922847,0.0318991097922847,-4.637371551661708,-6.179865261470583,-4.904845158233885,-3.843891053343555,-1.5403214246886732,-0.815283216777094,0.0171872981511726,-0.2424859944463867,0.1345033861779408,0.0179902358910516,-0.008003081
513,1992-08-28,0.0067220433447674,0.0055200880106784,-0.0070132430569732,0.1166602985578859,7.7,2.41,-0.0061274106235966,0.0340556948750044,0.0,0.0318991097922847,0.0318991097922847,-4.689432121836425,-6.179865261470583,-4.904845158233885,-3.843891053343555,-2.5205286014838406,-0.995541719187527,0.0171872981511726,-0.2424859944463867,0.1345033861779408,0.0171553984656497,0.0014096508
514,1992-09-04,-0.0099717933412273,-0.024905505977533,0.0154758773146015,0.1166602985578859,7.6,2.51,-0.0078386028092953,0.0,0.0737419386844244,0.0318991097922847,0.0318991097922847,-5.129292466030023,-6.179865261470583,-4.123832348518226,-3.380459488810281,-0.2153271425441297,-0.2153271425441297,0.0199876521540254,-0.2399713342117624,0.1755409871497276,0.0261917817246117,-0.006194624
515,1992-09-11,0.0025066085601483,-0.0289336587048305,0.0142985132603643,0.1499872537598512,7.6,2.5,-0.004082892610878,0.0127185889016264,0.0656370124607335,0.0318991097922847,0.0318991097922847,-5.4736004004461805,-6.179865261470583,-4.123832348518226,-3.380459488810281,-0.8429595051843183,-0.0881118285533483,0.0199876521540254,-0.2399713342117624,0.1755409871497276,0.0243464454919791,-0.0075382153
516,1992-09-18,-0.0033464747575935,-0.0187973939591167,0.0132467672088463,0.1499872537598512,7.6,2.55,0.0006905303501447,0.0190778833524396,0.057532086237046,0.0318991097922847,0.0318991097922847,-5.846593057108244,-6.177249674871209,-4.122086964084669,-3.3790287319629138,-1.293296057113304,0.0,0.0199876521540254,-0.2399713342117624,0.1755409871497276,0.0249451409598796,-0.003514382
517,1992-09-25,0.0166663008995795,0.0091951188668308,-0.0030969050360734,0.1499872537598512,7.6,2.63,0.0006905303501447,0.0397456282219674,0.0494271600133515,0.0318991097922847,0.0318991097922847,-6.193632896196874,-6.177249674871209,-4.122086964084669,-3.3790287319629138,-2.028701373951281,-0.9845377458764588,0.0199876521540254,-0.2399713342117624,0.1755409871497276,0.0271749809653399,-0.000909931
518,1992-10-02,0.0005287601048629,0.0299169214382957,-0.0020376997498838,0.1499872537598512,7.5,2.55,0.0003366733074656,0.0048154429721512,0.0,0.0318991097922847,0.0318991097922847,-6.5509172393997375,-6.177249674871209,-4.122086964084669,-3.480139246903912,-1.91172604408046,-1.3980655804259383,0.0078835147513948,-0.2250256820378494,0.1932837666558151,0.0253531297037442,0.00032847282
519,1992-10-09,-0.0237364395684541,0.0348546600813621,-0.0173042435673165,0.1499872537598512,7.5,2.58,0.0003366733074656,0.0369181409902614,0.0,0.0318282753515914,0.0318282753515914,-6.738515511709316,-6.177249674871209,-4.942739802172147,-4.942739802172147,-3.2431757273490245,-0.7195816907718913,0.0078835147513948,-0.2250256820378494,0.1932837666558151,0.0257438153342924,0.023776975
520,1992-10-16,-0.0245761263912576,0.0217375013980953,0.0059433505360404,0.1452518998029837,7.5,2.56,0.0037335330421495,0.0593900296029385,0.0,0.0318282753515914,0.0318282753515914,-7.067425035288494,-6.177249674871209,-5.316619073920972,-5.316619073920972,-1.236246132677378,0.0,0.0078835147513948,-0.2250256820378494,0.1932837666558151,0.0268797159784707,0.02298727
521,1992-10-23,-0.0157767646539168,0.019101623084025,0.0318382933681604,0.1452518998029837,7.5,2.51,0.0044566206576384,0.1011236135653512,0.0,0.0318282753515914,0.0318282753515914,-7.177847806621038,-6.177249674871209,-5.316619073920972,-5.316619073920972,0.0,0.0,0.0078835147513948,-0.2250256820378494,0.1932837666558151,0.0291237612468181,0.004675499
522,1992-11-06,0.0348546600813621,0.0405650938692387,-0.0003584169274883,0.1452518998029837,7.4,2.49,-0.0007261025818259,0.118780059205877,0.0,0.0315712187958885,0.0315712187958885,-7.508898006525506,-6.177249674871209,-5.316619073920972,-5.316619073920972,-1.3341252864429332,-0.181672747592402,0.0078835147513948,-0.2250256820378494,0.1932837666558151,0.0261115926497327,0.0005635582
523,1992-11-13,0.0329775024086353,0.0235769889938399,0.0070251038176845,0.1014504322447733,7.4,2.28,0.0044334238695888,0.1235955021780283,0.0,0.0327988338192419,0.0327988338192419,-7.592311894287363,-6.177249674871209,-5.316619073920972,-5.316619073920972,-0.1797265765839884,-0.1040514688880479,0.0078835147513948,-0.2250256820378494,0.1932837666558151,0.0230300533699015,-0.009644591
524,1992-11-20,0.0177385070817048,0.0435851777456743,0.0101770462813126,0.1014504322447733,7.4,2.22,0.0038610226308293,0.1235955021780283,0.0,0.0327988338192419,0.0327988338192419,-7.660545517871903,-6.177249674871209,-5.316619073920972,-5.316619073920972,-0.8498397648789858,0.0,0.0078835147513948,-0.2250256820378494,0.1932837666558151,0.0190197377381941,-0.009361171
525,1992-12-04,0.023790221744443,0.0127706856342426,0.0112674270792683,0.1014504322447733,7.2,2.14,-0.0007802367040206,0.1235955021780283,0.7083778977764474,0.0327988338192419,0.0327988338192419,-7.656103042090208,-6.08017154147886,-5.233066120289521,-5.233066120289521,-0.3379140543739248,0.0,-0.0353227843903264,-0.1775227269551071,0.2275404502728074,0.0232302917486202,-0.014420754
526,1992-12-11,0.0382686439207606,-0.0107884351091486,0.0089605271370043,-0.0074395102426615,7.2,2.02,0.0013332044207938,0.1235955021780283,0.7002729715527529,0.0327988338192419,0.0327988338192419,-7.670537077759505,-6.011576832591118,-5.174028205871688,-5.174028205871688,-0.7460077623971247,-0.2093695084299681,-0.0353227843903264,-0.1775227269551071,0.2275404502728074,0.0196555729586917,-0.01677604
527,1992-12-18,0.0385431919420842,0.0123285304497224,-0.0035698702337711,-0.0074395102426615,7.2,2.1,0.0019056056595534,0.1235955021780283,0.6921680453290655,0.0327988338192419,0.0327988338192419,-7.631699574795441,-5.953133857492288,-5.123727659107144,-4.593452925522185,-0.7070398938081225,0.0,-0.0353227843903264,-0.1775227269551071,0.2275404502728074,0.0211961892395629,-0.016316686
528,1992-12-25,0.0327201821176987,0.0022322187300483,0.0143009021665689,-0.0074395102426615,7.2,2.09,0.0019056056595534,0.1235955021780283,0.6840631191053745,0.0327988338192419,0.0327988338192419,-7.594228007884361,-5.953133857492288,-5.123727659107144,-3.430924622176573,-0.5098803494887884,0.0,-0.0353227843903264,-0.1775227269551071,0.2275404502728074,0.0211907501287568,-0.016219612
529,1993-01-01,0.0173177260113699,0.0156296566343394,-0.0055746724571316,-0.0074395102426615,7.2,2.14,0.0019056056595534,0.1235955021780283,0.5459581928816846,0.0327988338192419,0.0327988338192419,-7.530120736789563,-5.52030126426509,-5.123727659107144,-1.769850793192162,-0.9232093276077395,0.0,-0.019700022765394,-0.1456078333380858,0.2193319074853776,0.0196923922470132,-0.0092496695
530,1993-01-08,-0.0105212069512581,0.0438177807841324,-0.0191733645159541,-0.0074395102426615,7.3,2.25,-0.0082207018797699,0.1235955021780283,0.5378532666579936,0.0327988338192419,0.0327988338192419,-7.446890295819855,-5.128264354925078,-5.123727659107144,-2.771485455982536,-1.528540495449259,-0.3900408958067007,-0.019700022765394,-0.1456078333380858,0.2193319074853776,0.0201704059676953,0.002196109
531,1993-01-15,0.0071620139768593,0.0198192046668637,0.0036837641410094,-0.1908975044357846,7.3,2.29,-0.0084489667821792,0.1235955021780283,0.5297483404343026,0.0327988338192419,0.0327988338192419,-7.360927982744151,-5.128264354925078,-5.123727659107144,-2.771485455982536,-0.3843127569063168,0.0,-0.019700022765394,-0.1456078333380858,0.2193319074853776,0.0217458659633942,-0.0012407461
532,1993-01-22,-0.0118221507337024,-0.0005740660075002,0.0103238251699075,-0.1908975044357846,7.3,2.27,-0.004511302948071,0.1235955021780283,0.5216434142106117,0.0327988338192419,0.0327988338192419,-7.350092185149762,-5.128264354925078,-5.123727659107144,-2.771485455982536,-0.8646914862343487,0.0,-0.019700022765394,-0.1456078333380858,0.2193319074853776,0.0210019073692668,8.411985e-05
533,1993-01-29,0.0015525655480257,0.0076369080279676,0.0081125152016294,-0.1908975044357846,7.3,2.19,-0.004511302948071,0.1235955021780283,0.5135384879869207,0.0327988338192419,0.0327988338192419,-7.326962995644877,-5.123727659107144,-5.123727659107144,-2.771485455982536,-0.4318139069323818,0.0,-0.019700022765394,-0.1456078333380858,0.2193319074853776,0.0195706400416203,-0.0029275343
534,1993-02-05,0.0346129267356871,0.0114556320056327,0.0218433573927032,-0.1908975044357846,7.1,2.25,-0.0195763016891206,0.1235955021780283,0.7254335617632286,0.0327988338192419,0.0327988338192419,-7.266270515832865,-5.029358811804783,-5.029358811804783,-2.720440219936187,-0.1401381097592847,-0.1401381097592847,0.004724100267446,-0.107060420677198,0.2161892695749421,0.0212181026298362,-0.009504463
535,1993-02-12,0.0337851994643656,0.0084215453309011,0.0115467540618963,-0.5138282000771317,7.1,2.15,-0.0236653513224087,0.1235955021780283,0.7173286355395376,0.0327988338192419,0.0327988338192419,-7.2424583745847215,-5.029358811804783,-5.029358811804783,-2.720440219936187,-1.1077522496158148,-0.6880259716408629,0.004724100267446,-0.107060420677198,0.2161892695749421,0.0196185875638407,-0.008023798
536,1993-02-19,-0.0074230941329778,0.0337616959626363,-0.0356146298753081,-0.5138282000771317,7.1,2.16,-0.0168487738634226,0.0,0.7092237093158467,0.0327988338192419,0.0327988338192419,-7.278064435358715,-5.029358811804783,-5.029358811804783,-3.9282862705789663,-3.520531125563888,0.0,0.004724100267446,-0.107060420677198,0.2161892695749421,0.0206497556365329,0.025553476
537,1993-02-26,0.0054323992829774,0.0166673824923888,0.0194279749363555,-0.5138282000771317,7.1,2.11,-0.0168487738634226,0.0185811033947261,0.7011187830921557,0.0327988338192419,0.0327988338192419,-7.339623281139652,-5.029358811804783,-5.029358811804783,-3.9282862705789663,-0.0992382237720767,0.0,0.004724100267446,-0.107060420677198,0.2161892695749421,0.0203566771743333,0.006767855
538,1993-03-05,0.0108236553543028,-0.0085628587838725,0.0288408668283883,-0.5138282000771317,7.0,1.99,-0.0307080428127761,0.0120068906650823,1.0030138568684706,0.0327988338192419,0.0327988338192419,-7.4913340692508115,-5.029358811804783,-5.029358811804783,-3.9282862705789663,-0.7011584262097666,-0.2749611026059599,0.0307644270213456,-0.0752465555299995,0.1491785419561193,0.0155115386743716,-0.0062469253
539,1993-03-12,0.0188399948384698,-0.0117914266268223,0.0129939883981415,-0.8070412590521467,7.0,2.0,-0.0327444989368359,0.0480274808700781,0.9949089306447796,0.0327988338192419,0.0327988338192419,-7.665582883652625,-4.954744596426368,-4.954744596426368,-3.870007271440333,-1.424407816988955,-0.8573601864523664,0.0307644270213456,-0.0752465555299995,0.1491785419561193,0.0221572615493758,-0.009934773
540,1993-03-19,0.0429033634414746,-0.0098033217149218,-0.0055237220109178,-0.8070412590521467,7.0,2.0,-0.0262404592587497,0.0583190663871839,0.9868040044210886,0.0327988338192419,0.0327988338192419,-7.90061586869605,-4.954744596426368,-4.441958584823762,-3.870007271440333,-1.192366139371005,-0.3784155252880763,0.0307644270213456,-0.0752465555299995,0.1491785419561193,0.0223849053664949,-0.010267311
541,1993-03-26,0.0227051282157768,-0.0384581177921105,-0.0010855622652714,-0.8070412590521467,7.0,2.07,-0.0262404592587497,0.0583190663871839,0.9786990781973977,0.0327988338192419,0.0327988338192419,-8.143161550880698,-4.954744596426368,-3.870007271440333,-3.870007271440333,-0.9095168593929088,-0.6875457039442995,0.0307644270213456,-0.0752465555299995,0.1491785419561193,0.0234897896250265,-0.0150932325
542,1993-04-02,0.0023148689060616,-0.0174106074848376,0.0034316293649876,-0.8070412590521467,7.0,2.17,-0.0262404592587497,0.0583190663871839,0.5805941519737061,0.0327988338192419,0.0327988338192419,-8.401415416258587,-4.954744596426368,-3.870007271440333,-3.870007271440333,-2.3408603543798634,-1.9786749691469516,0.0542184439346649,-0.0364079431619754,0.1174702732877081,0.0258847426949725,-0.013598618
543,1993-04-09,-0.0256821810451318,0.0021727128893602,-0.017836098727282,-0.8070412590521467,7.0,2.12,-0.0249740170554186,0.0583190663871839,0.5724892257500152,0.0327988338192419,0.0327988338192419,-8.648741825778991,-4.954744596426368,-3.870007271440333,-3.870007271440333,-2.029754470049331,0.0,0.0542184439346649,-0.0364079431619754,0.1174702732877081,0.0276220951301572,0.0049712583
544,1993-04-16,-0.0065799704296514,-0.0190894268223229,0.013814432235681,-1.1867849053706023,7.0,2.09,-0.0281661056933817,0.0583190663871839,0.5643842995263242,0.0327988338192419,0.0327988338192419,-8.931582637810273,-4.954744596426368,-3.870007271440333,-3.870007271440333,-0.1825402524354381,0.0,0.0542184439346649,-0.0364079431619754,0.1174702732877081,0.0441454118152308,-0.00718793
545,1993-04-23,-0.0207238125237675,0.0251012544936148,-0.0217265699192008,-1.1867849053706023,7.0,2.14,-0.0260369982267647,0.0583190663871839,0.5562793733026332,0.0327988338192419,0.0327988338192419,-9.242425155211244,-4.954744596426368,-4.2293928430917065,-4.2293928430917065,-2.6529165584133523,-0.5529496934943725,0.0542184439346649,-0.0364079431619754,0.1174702732877081,0.0447543642452039,0.0042407564
546,1993-04-30,-0.0289399441045614,0.025746741588597,-0.0139519015275724,-1.1867849053706023,7.0,2.22,-0.0260369982267647,0.0583190663871839,0.5481744470789423,0.0327988338192419,0.0327988338192419,-9.507508733420607,-4.994188130946918,-4.994188130946918,-4.994188130946918,-1.3448699146556058,0.0,0.0542184439346649,-0.0364079431619754,0.1174702732877081,0.0472208972546902,0.0055060945
547,1993-05-07,0.0047601915089385,0.0099941176243796,0.0119860274490286,-1.1867849053706023,7.0,2.13,-0.0229827266962985,0.0583190663871839,0.5400695208552548,0.0327988338192419,0.0327988338192419,-9.76576266393146,-4.994188130946918,-4.994188130946918,-4.994188130946918,-0.4971635718748641,-0.2143239151065244,0.0542184439346649,-0.0364079431619754,0.1174702732877081,0.0427307010971367,-0.009004737
548,1993-05-14,-0.0210181264182465,0.0193064687217239,-0.0108545815542004,-4.505349058508932,7.0,2.06,-0.0226947331453644,0.0583190663871839,0.5319645946315603,0.0327988338192419,0.0327988338192419,-10.00899126529287,-4.994188130946918,-4.994188130946918,-4.994188130946918,-1.2522430214708458,0.0,0.0542184439346649,-0.0364079431619754,0.1174702732877081,0.4613320457621785,-0.0037948051
549,1993-05-21,0.0156887301996555,-0.0096983846794292,0.0140201890172426,-4.505349058508932,7.0,2.02,-0.0200397076905094,0.0583190663871839,0.5238596684078729,0.0327988338192419,0.0327988338192419,-10.17026357320853,-4.994188130946918,-4.994188130946918,-4.994188130946918,-1.0541734256430422,-1.0541734256430422,0.0542184439346649,-0.0364079431619754,0.1174702732877081,0.4495326645866922,-0.016935427
550,1993-05-28,0.0328524154362015,-0.0012378098496071,0.0274572950054221,-4.505349058508932,7.0,1.92,-0.0200397076905094,0.0583190663871839,0.5157547421841819,0.0327988338192419,0.0327988338192419,-10.317876520594211,-4.994188130946918,-4.994188130946918,-4.994188130946918,-1.0475476302101947,-0.4907055995077362,0.0542184439346649,-0.0364079431619754,0.1174702732877081,0.446561661071614,-0.019011293
551,1993-06-04,0.0190068746164258,-0.0146964442087217,0.0100222996303012,-4.505349058508932,6.9,1.8,-0.0203857084987095,0.0583190663871839,0.6576498159604895,0.0327988338192419,0.0327988338192419,-10.492125302429542,-4.994188130946918,-4.994188130946918,-4.994188130946918,-0.8350795403663468,-0.537026835559963,0.0899447370124645,0.0025027988737665,0.1343886119484761,0.4587456968923276,-0.020081677
552,1993-06-11,0.0022954801622001,0.0080829989313573,-0.0186192669930761,6.65173735632334,6.9,1.82,-0.010871107002913,0.0583190663871839,0.6495448897367986,0.0325379609544469,0.0325379609544469,-10.66364214702591,-4.994188130946918,-4.994188130946918,-4.060811375548969,-1.719374781145344,0.0,0.0899447370124645,0.0025027988737665,0.1343886119484761,0.988089947496373,-0.005284995
553,1993-06-18,0.0186682437408542,-0.0055959551384671,0.0086123927130847,6.65173735632334,6.9,1.81,-0.0095756556219797,0.0583190663871839,0.6414399635131076,0.0325379609544469,0.0325379609544469,-10.83925689748073,-4.994188130946918,-4.994188130946918,-4.060811375548969,-1.0835189228507558,-1.0835189228507558,0.0899447370124645,0.0025027988737665,0.1343886119484761,1.0,-0.009436474
554,1993-06-25,-0.004968276609122,0.0055304313459032,0.0007842922717908,6.65173735632334,6.9,1.74,-0.0095756556219797,0.0583190663871839,0.6333350372894166,0.0325379609544469,0.0325379609544469,-10.992333621644876,-4.994188130946918,-4.994188130946918,-4.060811375548969,-1.1927600663475295,0.0,0.0899447370124645,0.0025027988737665,0.1343886119484761,0.9868572690556848,-0.0056500947
555,1993-07-02,-0.010642320204667,0.0025166026245169,0.0069293305869586,6.65173735632334,7.0,1.83,-0.0095756556219797,0.0,0.575230111065725,0.0325379609544469,0.0325379609544469,-11.166582305780764,-4.994188130946918,-4.994188130946918,-3.454884315282989,-1.3300895616781625,-0.7082073746352581,0.0901442900137416,0.007879142959788,0.1392550425964568,0.9858497104281018,-0.006138609
556,1993-07-09,0.0088372720848939,0.005824498347416,-0.007104108469001,6.65173735632334,7.0,1.78,-0.0039746241438187,0.0069444375457589,0.567125184842034,0.0325379609544469,0.0325379609544469,-11.33673314919116,-4.994188130946918,-4.994188130946918,-3.454884315282989,-1.690347094471895,-0.1181413337128077,0.0901442900137416,0.007879142959788,0.1392550425964568,0.9924999992944072,-0.0023879716
557,1993-07-16,0.0066103755118094,0.0148738191425972,0.0176472117304529,0.4199710882386962,7.0,1.72,-0.0022932090794771,0.0,0.559020258618343,0.0325379609544469,0.0325379609544469,-11.463857120914868,-4.994188130946918,-4.994188130946918,-3.3931901926584733,-0.9620482361906564,-0.7724502941262188,0.0901442900137416,0.007879142959788,0.1392550425964568,0.0171566251926572,0.010262627
558,1993-07-23,-0.0031843180173544,0.0181838621602035,-0.0079894365005326,0.4199710882386962,7.0,1.7,-0.0054464378550846,0.0420314832775464,0.5509153323946556,0.0325379609544469,0.0325379609544469,-11.484437982805346,-4.994188130946918,-4.994188130946918,-2.736589899902211,-1.048482133983187,0.0,0.0901442900137416,0.007879142959788,0.1392550425964568,0.0163184227964698,0.021101203
