Date,T10Y2Y,Close,TenYield,CPIUS,m2,unemp_rate,Trade Balance,Shiller_PE,Inverted12months,SP Daily Return,Cumulative Returns,Trade Balance MoM,Trade Balance YoY,Trade Balance Rolling 12,Real_Yield,CPI YoY
2016-09-20,0.9,2139.76000976563,1.68799996376038,241.428,13070.6,5,-36440,26.73,0,0.000299138217149997,0.456362096148115,0,0,-0.035072641702476,0.9,0.0146378364748156
2016-09-21,0.87,2163.1201171875,1.66799998283386,241.428,13070.6,5,-36440,26.73,0,0.0109171623524424,0.472261437595707,0,0,-0.026304481276857,0.87,0.0146378364748156
2016-09-22,0.84,2177.17993164063,1.63199996948242,241.428,13070.6,5,-36440,26.73,0,0.00649978442778565,0.481830819561421,0,0,-0.017536320851238,0.84,0.0146378364748156
2016-09-23,0.85,2164.68994140625,1.61500000953674,241.428,13070.6,5,-36440,26.73,0,-0.00573677446354337,0.473329890356469,0,0,-0.00876816042561899,0.85,0.0146378364748156
2016-09-24,0.85,2164.68994140625,1.61500000953674,241.428,13070.6,5,-36440,26.73,0,0,0.473329890356469,0,0,0,0.85,0.0146378364748156
2016-09-25,0.85,2164.68994140625,1.61500000953674,241.428,13070.6,5,-36440,26.73,0,0,0.473329890356469,0,0,0,0.85,0.0146378364748156
2016-09-26,0.83,2146.10009765625,1.58899998664856,241.428,13070.6,5,-36440,26.73,0,-0.00858776279891771,0.460677282733532,0,0,0,0.83,0.0146378364748156
2016-09-27,0.81,2159.92993164063,1.55599999427795,241.428,13070.6,5,-36440,26.73,0,0.00644417005501219,0.47009013553896,0,0,0,0.81,0.0146378364748156
2016-09-28,0.82,2171.3701171875,1.56700003147125,241.428,13070.6,5,-36440,26.73,0,0.00529655401283558,0.477876547345579,0,0,0,0.82,0.0146378364748156
2016-09-29,0.83,2151.1298828125,1.557000041008,241.428,13070.6,5,-36440,26.73,0,-0.00932141149718702,0.464100651905729,0,0,0,0.83,0.0146378364748156
2016-09-30,0.83,2168.27001953125,1.60800004005432,241.428,13070.6,5,-36440,26.73,0,0.00796796923128618,0.47576656085162,0,0,0,0.83,0.0146378364748156
2016-10-01,0.83,2168.27001953125,1.60800004005432,241.729,13138.6,4.9,-42601,26.53,0,0,0.47576656085162,-0.169072447859495,-0.169072447859495,0.0140893706549579,0.705325148698568,0.016359875209176
2016-10-02,0.83,2168.27001953125,1.60800004005432,241.729,13138.6,4.9,-42601,26.53,0,0,0.47576656085162,0,-0.169072447859495,0.0281787413099159,0.705325148698568,0.016359875209176
2016-10-03,0.83,2161.19995117188,1.62199997901917,241.729,13138.6,4.9,-42601,26.53,0,-0.00326069552947261,0.470954535424106,0,-0.169072447859495,0.0422681119648738,0.705325148698568,0.016359875209176
2016-10-04,0.87,2150.48999023438,1.68299996852875,241.729,13138.6,4.9,-42601,26.53,0,-0.0049555622707157,0.46366512862642,0,-0.169072447859495,0.0563574826198317,0.745325148698568,0.016359875209176
2016-10-05,0.87,2159.72998046875,1.71599996089935,241.729,13138.6,4.9,-42601,26.53,0,0.00429669065019356,0.469954044899603,0,-0.169072447859495,0.0704468532747897,0.745325148698568,0.016359875209176
2016-10-06,0.89,2160.77001953125,1.74199998378754,241.729,13138.6,4.9,-42601,26.53,0,0.000481559765297179,0.470661915624463,0,-0.169072447859495,0.0845362239297476,0.765325148698568,0.016359875209176
2016-10-07,0.9,2153.73999023438,1.73599994182587,241.729,13138.6,4.9,-42601,26.53,0,-0.00325348335701181,0.465877141558188,0,-0.169072447859495,0.0986255945847055,0.775325148698568,0.016359875209176
2016-10-08,0.9,2153.73999023438,1.73599994182587,241.729,13138.6,4.9,-42601,26.53,0,0,0.465877141558188,0,-0.169072447859495,0.112714965239663,0.775325148698568,0.016359875209176
2016-10-09,0.9,2153.73999023438,1.73599994182587,241.729,13138.6,4.9,-42601,26.53,0,0,0.465877141558188,0,-0.169072447859495,0.126804335894621,0.775325148698568,0.016359875209176
2016-10-10,0.9,2163.65991210938,1.72300004959106,241.729,13138.6,4.9,-42601,26.53,0,0.00460590503959613,0.472628832471919,0,-0.169072447859495,0.140893706549579,0.775325148698568,0.016359875209176
2016-10-11,0.9,2136.72998046875,1.75899994373322,241.729,13138.6,4.9,-42601,26.53,0,-0.0124464715965323,0.454299799536323,0,-0.169072447859495,0.154983077204537,0.775325148698568,0.016359875209176
2016-10-12,0.92,2139.17993164063,1.77799999713898,241.729,13138.6,4.9,-42601,26.53,0,0.00114658903758036,0.455967283743827,0,-0.169072447859495,0.169072447859495,0.795325148698568,0.016359875209176
2016-10-13,0.9,2132.55004882813,1.73800003528595,241.729,13138.6,4.9,-42601,26.53,0,-0.00309926374796121,0.451454857123102,0,0,0.154983077204537,0.9,0.016359875209176
2016-10-14,0.96,2132.97998046875,1.7940000295639,241.729,13138.6,4.9,-42601,26.53,0,0.000201604478573092,0.451747476922745,0,0,0.140893706549579,0.96,0.016359875209176
2016-10-15,0.96,2132.97998046875,1.7940000295639,241.729,13138.6,4.9,-42601,26.53,0,0,0.451747476922745,0,0,0.126804335894621,0.96,0.016359875209176
2016-10-16,0.96,2132.97998046875,1.7940000295639,241.729,13138.6,4.9,-42601,26.53,0,0,0.451747476922745,0,0,0.112714965239663,0.96,0.016359875209176
2016-10-17,0.96,2126.5,1.76600003242493,241.729,13138.6,4.9,-42601,26.53,0,-0.00303799404030314,0.447337076739828,0,0,0.0986255945847055,0.96,0.016359875209176
2016-10-18,0.93,2139.60009765625,1.74899995326996,241.729,13138.6,4.9,-42601,26.53,0,0.00616040331824586,0.456253256869996,0,0,0.0845362239297476,0.93,0.016359875209176
2016-10-19,0.95,2144.2900390625,1.75199997425079,241.729,13138.6,4.9,-42601,26.53,0,0.00219197101897106,0.459445321805338,0,0,0.0704468532747897,0.95,0.016359875209176
2016-10-20,0.92,2141.34008789063,1.74699997901917,241.729,13138.6,4.9,-42601,26.53,0,-0.00137572395437924,0.457437527916023,0,0,0.0563574826198317,0.92,0.016359875209176
2016-10-21,0.9,2141.15991210938,1.74000000953674,241.729,13138.6,4.9,-42601,26.53,0,-8.41416000517681E-05,0.457314896790449,0,0,0.0422681119648738,0.9,0.016359875209176
2016-10-22,0.9,2141.15991210938,1.74000000953674,241.729,13138.6,4.9,-42601,26.53,0,0,0.457314896790449,0,0,0.0281787413099159,0.9,0.016359875209176
2016-10-23,0.9,2141.15991210938,1.74000000953674,241.729,13138.6,4.9,-42601,26.53,0,0,0.457314896790449,0,0,0.0140893706549579,0.9,0.016359875209176
2016-10-24,0.93,2151.330078125,1.76300001144409,241.729,13138.6,4.9,-42601,26.53,0,0.00474983954169295,0.464236908711922,0,0,0,0.93,0.016359875209176
2016-10-25,0.91,2143.15991210938,1.75800001621246,241.729,13138.6,4.9,-42601,26.53,0,-0.00379772778649834,0.458676135517691,0,0,0,0.91,0.016359875209176
2016-10-26,0.93,2139.42993164063,1.78999996185303,241.729,13138.6,4.9,-42601,26.53,0,-0.00174041164528815,0.456137438584732,0,0,0,0.93,0.016359875209176
2016-10-27,0.98,2133.0400390625,1.84300005435944,241.729,13138.6,4.9,-42601,26.53,0,-0.00298672673669897,0.451788353964602,0,0,0,0.98,0.016359875209176
2016-10-28,1,2126.40991210938,1.84500002861023,241.729,13138.6,4.9,-42601,26.53,0,-0.00310829934352241,0.447275761177041,0,0,0,1,0.016359875209176
2016-10-29,1,2126.40991210938,1.84500002861023,241.729,13138.6,4.9,-42601,26.53,0,0,0.447275761177041,0,0,0,1,0.016359875209176
2016-10-30,1,2126.40991210938,1.84500002861023,241.729,13138.6,4.9,-42601,26.53,0,0,0.447275761177041,0,0,0,1,0.016359875209176
2016-10-31,0.98,2126.14990234375,1.83399999141693,241.729,13138.6,4.9,-42601,26.53,0,-0.000122276407829136,0.447098793495826,0,0,0,0.98,0.016359875209176
2016-11-01,1,2111.71997070313,1.82000005245209,241.353,13222.9,4.6,-45240,26.85,0,-0.00678688347642764,0.437277502605491,-0.0619469026548673,-0.0619469026548673,0.00516224188790561,1.15554608673349,0.0169253716250379
2016-11-02,1,2097.93994140625,1.79900002479553,241.353,13222.9,4.6,-45240,26.85,0,-0.00652550029741239,0.427898547834774,0,-0.0619469026548673,0.0103244837758112,1.15554608673349,0.0169253716250379
2016-11-03,1.01,2088.65991210938,1.81200003623962,241.353,13222.9,4.6,-45240,26.85,0,-0.0044234008389461,0.421582380200352,0,-0.0619469026548673,0.0154867256637168,1.16554608673349,0.0169253716250379
2016-11-04,0.99,2085.17993164063,1.78299999237061,241.353,13222.9,4.6,-45240,26.85,0,-0.00166613073223376,0.419213838108298,0,-0.0619469026548673,0.0206489675516225,1.14554608673349,0.0169253716250379
2016-11-05,0.99,2085.17993164063,1.78299999237061,241.353,13222.9,4.6,-45240,26.85,0,0,0.419213838108298,0,-0.0619469026548673,0.0258112094395281,1.14554608673349,0.0169253716250379
2016-11-06,0.99,2085.17993164063,1.78299999237061,241.353,13222.9,4.6,-45240,26.85,0,0,0.419213838108298,0,-0.0619469026548673,0.0309734513274337,1.14554608673349,0.0169253716250379
2016-11-07,1.01,2131.52001953125,1.82799994945526,241.353,13222.9,4.6,-45240,26.85,0,0.0222235439673373,0.450753799238551,0,-0.0619469026548673,0.0361356932153393,1.16554608673349,0.0169253716250379
2016-11-08,1.01,2139.56005859375,1.86199998855591,241.353,13222.9,4.6,-45240,26.85,0,0.00377197445429966,0.456226005508757,0,-0.0619469026548673,0.0412979351032449,1.16554608673349,0.0169253716250379
2016-11-09,1.17,2163.26000976563,2.07200002670288,241.353,13222.9,4.6,-45240,26.85,0,0.0110770207532533,0.472356651193205,0,-0.0619469026548673,0.0464601769911505,1.32554608673349,0.0169253716250379
2016-11-10,1.23,2167.47998046875,2.11700010299683,241.353,13222.9,4.6,-45240,26.85,0,0.00195074595012845,0.475228844967665,0,-0.0619469026548673,0.0516224188790561,1.38554608673349,0.0169253716250379
2016-11-11,1.23,2164.44995117188,2.11700010299683,241.353,13222.9,4.6,-45240,26.85,0,-0.00139795030366086,0.473166548355873,0,-0.0619469026548673,0.0567846607669617,1.38554608673349,0.0169253716250379
2016-11-12,1.23,2164.44995117188,2.11700010299683,241.353,13222.9,4.6,-45240,26.85,0,0,0.473166548355873,0,-0.0619469026548673,0.0619469026548674,1.38554608673349,0.0169253716250379
2016-11-13,1.23,2164.44995117188,2.11700010299683,241.353,13222.9,4.6,-45240,26.85,0,0,0.473166548355873,0,0,0.0567846607669617,1.23,0.0169253716250379
2016-11-14,1.23,2164.19995117188,2.22199988365173,241.353,13222.9,4.6,-45240,26.85,0,-0.000115502786222743,0.472996393514968,0,0,0.0516224188790561,1.23,0.0169253716250379
2016-11-15,1.21,2180.38989257813,2.23799991607666,241.353,13222.9,4.6,-45240,26.85,0,0.00748079741776331,0.484015581131949,0,0,0.0464601769911505,1.21,0.0169253716250379
2016-11-16,1.22,2176.93994140625,2.22300004959106,241.353,13222.9,4.6,-45240,26.85,0,-0.00158226342161016,0.481667477560825,0,0,0.0412979351032449,1.22,0.0169253716250379
2016-11-17,1.25,2187.1201171875,2.27600002288818,241.353,13222.9,4.6,-45240,26.85,0,0.00467636960837514,0.488596302322608,0,0,0.0361356932153393,1.25,0.0169253716250379
2016-11-18,1.27,2181.89990234375,2.33500003814697,241.353,13222.9,4.6,-45240,26.85,0,-0.00238679842169021,0.485043323017691,0,0,0.0309734513274337,1.27,0.0169253716250379
2016-11-19,1.27,2181.89990234375,2.33500003814697,241.353,13222.9,4.6,-45240,26.85,0,0,0.485043323017691,0,0,0.0258112094395281,1.27,0.0169253716250379
2016-11-20,1.27,2181.89990234375,2.33500003814697,241.353,13222.9,4.6,-45240,26.85,0,0,0.485043323017691,0,0,0.0206489675516225,1.27,0.0169253716250379
2016-11-21,1.25,2198.17993164063,2.33899998664856,241.353,13222.9,4.6,-45240,26.85,0,0.00746140062584333,0.496123826197459,0,0,0.0154867256637168,1.25,0.0169253716250379
2016-11-22,1.24,2202.93994140625,2.32100009918213,241.353,13222.9,4.6,-45240,26.85,0,0.00216543227290411,0.499363581014968,0,0,0.0103244837758112,1.24,0.0169253716250379
2016-11-23,1.24,2204.71997070313,2.35700011253357,241.353,13222.9,4.6,-45240,26.85,0,0.000808024432903398,0.500575103422233,0,0,0.00516224188790561,1.24,0.0169253716250379
2016-11-24,1.24,2204.71997070313,2.35700011253357,241.353,13222.9,4.6,-45240,26.85,0,0,0.500575103422233,0,0,0,1.24,0.0169253716250379
2016-11-25,1.24,2213.35009765625,2.37199997901917,241.353,13222.9,4.6,-45240,26.85,0,0.00391438689167067,0.506448934937037,0,0,0,1.24,0.0169253716250379
2016-11-26,1.24,2213.35009765625,2.37199997901917,241.353,13222.9,4.6,-45240,26.85,0,0,0.506448934937037,0,0,0,1.24,0.0169253716250379
2016-11-27,1.24,2213.35009765625,2.37199997901917,241.353,13222.9,4.6,-45240,26.85,0,0,0.506448934937037,0,0,0,1.24,0.0169253716250379
2016-11-28,1.21,2201.71997070313,2.3199999332428,241.353,13222.9,4.6,-45240,26.85,0,-0.0052545356315028,0.498533245331371,0,0,0,1.21,0.0169253716250379
2016-11-29,1.21,2204.65991210938,2.30200004577637,241.353,13222.9,4.6,-45240,26.85,0,0.00133529306422697,0.500534226380375,0,0,0,1.21,0.0169253716250379
2016-11-30,1.26,2198.81005859375,2.36800003051758,241.353,13222.9,4.6,-45240,26.85,0,-0.00265340403909642,0.496552702803295,0,0,0,1.26,0.0169253716250379
2016-12-01,1.31,2191.080078125,2.44099998474121,241.432,13246.9,4.7,-44262,27.87,0,-0.00351552897374574,0.491291528415853,0.0216180371352785,0.0216180371352785,-0.00180150309460655,1.27726786076826,0.0207462213296692
2016-12-02,1.29,2191.94995117188,2.39000010490418,241.432,13246.9,4.7,-44262,27.87,0,0.000397006506315911,0.491883580855447,0,0.0216180371352785,-0.00360300618921309,1.25726786076826,0.0207462213296692
2016-12-03,1.29,2191.94995117188,2.39000010490418,241.432,13246.9,4.7,-44262,27.87,0,0,0.491883580855447,0,0.0216180371352785,-0.00540450928381964,1.25726786076826,0.0207462213296692
2016-12-04,1.29,2191.94995117188,2.39000010490418,241.432,13246.9,4.7,-44262,27.87,0,0,0.491883580855447,0,0.0216180371352785,-0.00720601237842618,1.25726786076826,0.0207462213296692
2016-12-05,1.26,2204.7099609375,2.38700008392334,241.432,13246.9,4.7,-44262,27.87,0,0.0058213052532532,0.500568290581923,0,0.0216180371352785,-0.00900751547303273,1.22726786076826,0.0207462213296692
2016-12-06,1.27,2212.22998046875,2.39599990844727,241.432,13246.9,4.7,-44262,27.87,0,0.00341088835469883,0.5056865614897,0,0.0216180371352785,-0.0108090185676393,1.23726786076826,0.0207462213296692
2016-12-07,1.24,2241.35009765625,2.34699988365173,241.432,13246.9,4.7,-44262,27.87,0,0.0131632413648646,0.525506277118421,0,0.0216180371352785,-0.0126105216622458,1.20726786076826,0.0207462213296692
2016-12-08,1.28,2246.18994140625,2.38700008392334,241.432,13246.9,4.7,-44262,27.87,0,0.00215934304732723,0.528800368491571,0,0.0216180371352785,-0.0144120247568524,1.24726786076826,0.0207462213296692
2016-12-09,1.32,2259.53002929688,2.46399998664856,241.432,13246.9,4.7,-44262,27.87,0,0.00593898478695576,0.537879890622335,0,0.0216180371352785,-0.0162135278514589,1.28726786076826,0.0207462213296692
2016-12-10,1.32,2259.53002929688,2.46399998664856,241.432,13246.9,4.7,-44262,27.87,0,0,0.537879890622335,0,0.0216180371352785,-0.0180150309460655,1.28726786076826,0.0207462213296692
2016-12-11,1.32,2259.53002929688,2.46399998664856,241.432,13246.9,4.7,-44262,27.87,0,0,0.537879890622335,0,0.0216180371352785,-0.019816534040672,1.28726786076826,0.0207462213296692
2016-12-12,1.34,2256.9599609375,2.47900009155273,241.432,13246.9,4.7,-44262,27.87,0,-0.00113743492055951,0.536130652331115,0,0.0216180371352785,-0.0216180371352785,1.30726786076826,0.0207462213296692
2016-12-13,1.31,2271.71997070313,2.48099994659424,241.432,13246.9,4.7,-44262,27.87,0,0.00653977475058709,0.546176600784833,0,0,-0.019816534040672,1.31,0.0207462213296692
2016-12-14,1.27,2253.28002929688,2.52500009536743,241.432,13246.9,4.7,-44262,27.87,0,-0.00811717185395111,0.533626019599704,0,0,-0.0180150309460655,1.27,0.0207462213296692
2016-12-15,1.31,2262.03002929688,2.57999992370605,241.432,13246.9,4.7,-44262,27.87,0,0.00388322795490725,0.539581439031387,0,0,-0.0162135278514589,1.31,0.0207462213296692
2016-12-16,1.32,2258.07006835938,2.59699988365173,241.432,13246.9,4.7,-44262,27.87,0,-0.00175062262048342,0.536886212938142,0,0,-0.0144120247568524,1.32,0.0207462213296692
2016-12-17,1.32,2258.07006835938,2.59699988365173,241.432,13246.9,4.7,-44262,27.87,0,0,0.536886212938142,0,0,-0.0126105216622458,1.32,0.0207462213296692
2016-12-18,1.32,2258.07006835938,2.59699988365173,241.432,13246.9,4.7,-44262,27.87,0,0,0.536886212938142,0,0,-0.0108090185676393,1.32,0.0207462213296692
2016-12-19,1.3,2262.53002929688,2.54200005531311,241.432,13246.9,4.7,-44262,27.87,0,0.00197512070152039,0.539921748713197,0,0,-0.00900751547303273,1.3,0.0207462213296692
2016-12-20,1.32,2270.76000976563,2.56800007820129,241.432,13246.9,4.7,-44262,27.87,0,0.00363751214886965,0.54552323278245,0,0,-0.00720601237842618,1.32,0.0207462213296692
2016-12-21,1.34,2265.17993164063,2.5460000038147,241.432,13246.9,4.7,-44262,27.87,0,-0.00245736145651776,0.541725323560058,0,0,-0.00540450928381964,1.34,0.0207462213296692
2016-12-22,1.33,2260.9599609375,2.55299997329712,241.432,13246.9,4.7,-44262,27.87,0,-0.00186297372856759,0.538853129785598,0,0,-0.00360300618921309,1.33,0.0207462213296692
2016-12-23,1.33,2263.7900390625,2.54299998283386,241.432,13246.9,4.7,-44262,27.87,0,0.00125171527753487,0.540779335758033,0,0,-0.00180150309460655,1.33,0.0207462213296692
2016-12-24,1.33,2263.7900390625,2.54299998283386,241.432,13246.9,4.7,-44262,27.87,0,0,0.540779335758033,0,0,0,1.33,0.0207462213296692
2016-12-25,1.33,2263.7900390625,2.54299998283386,241.432,13246.9,4.7,-44262,27.87,0,0,0.540779335758033,0,0,0,1.33,0.0207462213296692
2016-12-26,1.33,2263.7900390625,2.54299998283386,241.432,13246.9,4.7,-44262,27.87,0,0,0.540779335758033,0,0,0,1.33,0.0207462213296692
2016-12-27,1.29,2268.8798828125,2.56299996376038,241.432,13246.9,4.7,-44262,27.87,0,0.00224837271220957,0.544243581972088,0,0,0,1.29,0.0207462213296692
2016-12-28,1.25,2249.919921875,2.50600004196167,241.432,13246.9,4.7,-44262,27.87,0,-0.00835652917597263,0.53133906542453,0,0,0,1.25,0.0207462213296692
2016-12-29,1.27,2249.26000976563,2.47699999809265,241.432,13246.9,4.7,-44262,27.87,0,-0.000293304709629405,0.530889916464601,0,0,0,1.27,0.0207462213296692
2016-12-30,1.25,2238.830078125,2.44600009918213,241.432,13246.9,4.7,-44262,27.87,0,-0.00463705022778216,0.523791103028749,0,0,0,1.25,0.0207462213296692
2016-12-31,1.25,2238.830078125,2.44600009918213,241.432,13246.9,4.7,-44262,27.87,0,0,0.523791103028749,0,0,0,1.25,0.0207462213296692
2017-01-01,1.25,2238.830078125,2.44600009918213,242.839,13270.1,4.8,-48492,28.06,0,0,0.523791103028749,-0.0955673037820252,-0.0955673037820252,0.00796394198183544,0.667227210974524,0.02500042209053
2017-01-02,1.25,2238.830078125,2.44600009918213,242.839,13270.1,4.8,-48492,28.06,0,0,0.523791103028749,0,-0.0955673037820252,0.0159278839636709,0.667227210974524,0.02500042209053
2017-01-03,1.23,2257.830078125,2.45000004768372,242.839,13270.1,4.8,-48492,28.06,0,0.00848657528127927,0.536722870937546,0,-0.0955673037820252,0.0238918259455063,0.647227210974524,0.02500042209053
2017-01-04,1.22,2270.75,2.45199990272522,242.839,13270.1,4.8,-48492,28.06,0,0.00572227378852586,0.545516419942141,0,-0.0955673037820252,0.0318557679273418,0.637227210974524,0.02500042209053
2017-01-05,1.2,2269,2.36800003051758,242.839,13270.1,4.8,-48492,28.06,0,-0.000770670483320468,0.544325336055804,0,-0.0955673037820252,0.0398197099091772,0.617227210974524,0.02500042209053
2017-01-06,1.2,2276.97998046875,2.41799998283386,242.839,13270.1,4.8,-48492,28.06,0,0.00351695921936979,0.549756665284152,0,-0.0955673037820252,0.0477836518910126,0.617227210974524,0.02500042209053
2017-01-07,1.2,2276.97998046875,2.41799998283386,242.839,13270.1,4.8,-48492,28.06,0,0,0.549756665284152,0,-0.0955673037820252,0.0557475938728481,0.617227210974524,0.02500042209053
2017-01-08,1.2,2276.97998046875,2.41799998283386,242.839,13270.1,4.8,-48492,28.06,0,0,0.549756665284152,0,-0.0955673037820252,0.0637115358546835,0.617227210974524,0.02500042209053
2017-01-09,1.17,2268.89990234375,2.37599992752075,242.839,13270.1,4.8,-48492,28.06,0,-0.00354859427588672,0.544257207652707,0,-0.0955673037820252,0.071675477836519,0.587227210974524,0.02500042209053
2017-01-10,1.19,2268.89990234375,2.37899994850159,242.839,13270.1,4.8,-48492,28.06,0,0,0.544257207652707,0,-0.0955673037820252,0.0796394198183544,0.607227210974524,0.02500042209053
2017-01-11,1.18,2275.32006835938,2.36999988555908,242.839,13270.1,4.8,-48492,28.06,0,0.00282963827932337,0.548626896960602,0,-0.0955673037820252,0.0876033618001898,0.597227210974524,0.02500042209053
2017-01-12,1.18,2270.43994140625,2.36100006103516,242.839,13270.1,4.8,-48492,28.06,0,-0.00214480899675962,0.545305388059377,0,-0.0955673037820252,0.0955673037820253,0.597227210974524,0.02500042209053
2017-01-13,1.19,2274.63989257813,2.38000011444092,242.839,13270.1,4.8,-48492,28.06,0,0.0018498402425362,0.548163956153217,0,0,0.0876033618001898,1.19,0.02500042209053
2017-01-14,1.19,2274.63989257813,2.38000011444092,242.839,13270.1,4.8,-48492,28.06,0,0,0.548163956153217,0,0,0.0796394198183544,1.19,0.02500042209053
2017-01-15,1.19,2274.63989257813,2.38000011444092,242.839,13270.1,4.8,-48492,28.06,0,0,0.548163956153217,0,0,0.071675477836519,1.19,0.02500042209053
2017-01-16,1.19,2274.63989257813,2.38000011444092,242.839,13270.1,4.8,-48492,28.06,0,0,0.548163956153217,0,0,0.0637115358546835,1.19,0.02500042209053
2017-01-17,1.16,2267.88989257813,2.32699990272522,242.839,13270.1,4.8,-48492,28.06,0,-0.00296750268999701,0.543569775448776,0,0,0.0557475938728481,1.16,0.02500042209053
2017-01-18,1.19,2271.88989257813,2.38899993896484,242.839,13270.1,4.8,-48492,28.06,0,0.00176375405750084,0.54629225290326,0,0,0.0477836518910126,1.19,0.02500042209053
2017-01-19,1.22,2263.68994140625,2.45900011062622,242.839,13270.1,4.8,-48492,28.06,0,-0.00360930835541939,0.540711207354936,0,0,0.0398197099091772,1.22,0.02500042209053
2017-01-20,1.28,2271.31005859375,2.46700000762939,242.839,13270.1,4.8,-48492,28.06,0,0.00336623715470785,0.545897606665809,0,0,0.0318557679273418,1.28,0.02500042209053
2017-01-21,1.28,2271.31005859375,2.46700000762939,242.839,13270.1,4.8,-48492,28.06,0,0,0.545897606665809,0,0,0.0238918259455063,1.28,0.02500042209053
2017-01-22,1.28,2271.31005859375,2.46700000762939,242.839,13270.1,4.8,-48492,28.06,0,0,0.545897606665809,0,0,0.0159278839636709,1.28,0.02500042209053
2017-01-23,1.25,2265.19995117188,2.40300011634827,242.839,13270.1,4.8,-48492,28.06,0,-0.0026901247580694,0.541738949240677,0,0,0.00796394198183544,1.25,0.02500042209053
2017-01-24,1.26,2280.07006835938,2.47099995613098,242.839,13270.1,4.8,-48492,28.06,0,0.00656459363766415,0.551859838937801,0,0,0,1.26,0.02500042209053
2017-01-25,1.3,2298.3701171875,2.52300000190735,242.839,13270.1,4.8,-48492,28.06,0,0.00802609054961745,0.56431520652543,0,0,0,1.3,0.02500042209053
2017-01-26,1.3,2296.67993164063,2.50799989700317,242.839,13270.1,4.8,-48492,28.06,0,-0.00073538440751364,0.563164833514115,0,0,0,1.3,0.02500042209053
2017-01-27,1.27,2294.68994140625,2.48099994659424,242.839,13270.1,4.8,-48492,28.06,0,-0.000866463892926328,0.561810407627183,0,0,0,1.27,0.02500042209053
2017-01-28,1.27,2294.68994140625,2.48099994659424,242.839,13270.1,4.8,-48492,28.06,0,0,0.561810407627183,0,0,0,1.27,0.02500042209053
2017-01-29,1.27,2294.68994140625,2.48099994659424,242.839,13270.1,4.8,-48492,28.06,0,0,0.561810407627183,0,0,0,1.27,0.02500042209053
2017-01-30,1.27,2280.89990234375,2.48300004005432,242.839,13270.1,4.8,-48492,28.06,0,-0.00600954351769589,0.552424640016157,0,0,0,1.27,0.02500042209053
2017-01-31,1.26,2278.8701171875,2.45099997520447,242.839,13270.1,4.8,-48492,28.06,0,-0.000889905407144065,0.551043128934823,0,0,0,1.26,0.02500042209053
2017-02-01,1.26,2279.55004882813,2.47399997711182,243.603,13313.1,4.7,-43557,28.66,0,0.000298363489650733,0.551505903575371,0.101769364018807,0.101769364018807,-0.0084807803349006,0.945388261358354,0.0273795817148932
2017-02-02,1.27,2280.85009765625,2.47000002861023,243.603,13313.1,4.7,-43557,28.66,0,0.000570309403293612,0.552390741981446,0,0.101769364018807,-0.0169615606698012,0.955388261358354,0.0273795817148932
2017-02-03,1.28,2297.419921875,2.4909999370575,243.603,13313.1,4.7,-43557,28.66,0,0.00726475809864779,0.563668485196521,0,0.101769364018807,-0.0254423410047018,0.965388261358354,0.0273795817148932
2017-02-04,1.28,2297.419921875,2.4909999370575,243.603,13313.1,4.7,-43557,28.66,0,0,0.563668485196521,0,0.101769364018807,-0.0339231213396024,0.965388261358354,0.0273795817148932
2017-02-05,1.28,2297.419921875,2.4909999370575,243.603,13313.1,4.7,-43557,28.66,0,0,0.563668485196521,0,0.101769364018807,-0.042403901674503,0.965388261358354,0.0273795817148932
2017-02-06,1.26,2292.56005859375,2.41300010681152,243.603,13313.1,4.7,-43557,28.66,0,-0.00211535698588516,0.560360768142752,0,0.101769364018807,-0.0508846820094036,0.945388261358354,0.0273795817148932
2017-02-07,1.24,2293.080078125,2.38899993896484,243.603,13313.1,4.7,-43557,28.66,0,0.000226829185695943,0.560714703505182,0,0.101769364018807,-0.0593654623443042,0.925388261358354,0.0273795817148932
2017-02-08,1.19,2294.669921875,2.3510000705719,243.603,13313.1,4.7,-43557,28.66,0,0.000693322385540096,0.561796781946564,0,0.101769364018807,-0.0678462426792048,0.875388261358354,0.0273795817148932
2017-02-09,1.2,2307.8701171875,2.39499998092651,243.603,13313.1,4.7,-43557,28.66,0,0.00575254644978052,0.570781090479829,0,0.101769364018807,-0.0763270230141054,0.885388261358354,0.0273795817148932
2017-02-10,1.21,2316.10009765625,2.40899991989136,243.603,13313.1,4.7,-43557,28.66,0,0.00356605010284516,0.576382574549082,0,0.101769364018807,-0.084807803349006,0.895388261358354,0.0273795817148932
2017-02-11,1.21,2316.10009765625,2.40899991989136,243.603,13313.1,4.7,-43557,28.66,0,0,0.576382574549082,0,0.101769364018807,-0.0932885836839066,0.895388261358354,0.0273795817148932
2017-02-12,1.21,2316.10009765625,2.40899991989136,243.603,13313.1,4.7,-43557,28.66,0,0,0.576382574549082,0,0.101769364018807,-0.101769364018807,0.895388261358354,0.0273795817148932
2017-02-13,1.23,2328.25,2.43400001525879,243.603,13313.1,4.7,-43557,28.66,0,0.00524584509799242,0.584652033350341,0,0,-0.0932885836839066,1.23,0.0273795817148932
2017-02-14,1.22,2337.580078125,2.47000002861023,243.603,13313.1,4.7,-43557,28.66,0,0.00400733517663476,0.591002265186311,0,0,-0.084807803349006,1.22,0.0273795817148932
